,mmsi,FID,source_id,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,position,longitude,latitude,sog,cog,rot,heading,nav_status,nav_status_code,source,ts_pos_utc,ts_static_utc,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,message_type,eeid,dtg,geometry,index_right,PORT_NAME,COUNTRY,enter_time,exit_time,port_status,duration,next_port
1,431600652,d45af2680011273d67ec3f244cb9d609,114,9156709.0,KINOEMARU,JM6527,Cargo,70,,A,48,9,Japan,431.0,>JP TMI,10180840,3.8,POINT (131.86148333333333 33.077933333333334),131.8615,33.0779,0.0,288.3,0.0,84,Unknown,16,T-AIS,20211019004358,20211019004358,2021-10-19 00:43:58,2021-10-19 00:43:58,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:43:58,POINT (131.8615 33.0779),13.0,TSUKUMI,JP,2021-10-19 00:43:58,2021-10-19 00:50:28,In,0 days 00:06:30,None
0,431600654,57f8a7413e01ce8e6abf3221ae02aa95,114,,SUMISE MARU NO.31,JM6543,Cargo,70,,B,49,9,Japan,431.0,,2460,0.0,POINT (130.88384833333333 33.89223166666667),130.8838,33.8922,0.1,293.9,0.0,0,Unknown,16,T-AIS,20211019000245,20211019000245,2021-10-19 00:02:45,2021-10-19 00:02:45,,,18,,2021-10-19T00:02:45,POINT (130.8838 33.8922),9.0,KOKURA,JP,2021-10-19 00:02:45,Docked,,Docked,None
0,431600696,2d524e18640c470ace3fbd7c4a6ac050,114,,KAYOHMARU,JI3624,Cargo,70,,B,76,12,Japan,431.0,,2460,0.0,POINT (130.75130833333333 33.87874),130.7513,33.8787,0.0,290.4,0.0,0,Unknown,16,T-AIS,20211019000202,20211019000202,2021-10-19 00:02:02,2021-10-19 00:02:02,,,18,,2021-10-19T00:02:02,POINT (130.7513 33.8787),162.0,YAWATA,JP,2021-10-19 00:02:02,Docked,,Docked,None
0,431600751,ac270c4cdd678ce98a6d2170ae088b75,114,,DAIFUKUMARU NO.58,JM6505,Cargo,70,,A,71,13,Japan,431.0,>JP TBN,9010600,5.4,POINT (130.39746666666667 33.653616666666665),130.3975,33.6536,4.5,4.2,0.0,350,Under Way Using Engine,0,T-AIS,20211019000017,20211019000017,2021-10-19 00:00:17,2021-10-19 00:00:17,,,1,,2021-10-19T00:00:17,POINT (130.3975 33.6536),24.0,HAKATA,JP,2021-10-19 00:00:17,2021-10-19 00:01:36,,0 days 00:01:19,None
0,431601109,042f3f668dfc59d1f3017d2539b80855,114,9046679.0,TAISEI MARU NO.2,JM6161,Cargo,77,,A,90,16,Japan,431.0,JP TMI,10180900,4.7,POINT (131.8618 33.081266666666664),131.8618,33.0813,0.0,81.0,0.0,270,Unknown,16,T-AIS,20211019003123,20211019003123,2021-10-19 00:31:23,2021-10-19 00:31:23,,,1,,2021-10-19T00:31:23,POINT (131.8618 33.0813),13.0,TSUKUMI,JP,2021-10-19 00:31:23,Docked,,Docked,None
0,431601134,98b34acfb608e237e89035a738afaf16,114,,GENPUKUMARU NO.68,JM5809,Fishing,30,,B,50,9,Japan,431.0,,2460,0.0,POINT (144.35264666666666 42.956181666666666),144.3526,42.9562,13.0,322.4,0.0,0,Unknown,16,T-AIS,20211019000025,20211019000025,2021-10-19 00:00:25,2021-10-19 00:00:25,,,18,,2021-10-19T00:00:25,POINT (144.3526 42.9562),3.0,KUSHIRO,JP,2021-10-19 00:00:25,Docked,,Docked,None
1,431601134,c102013859ea46e04aab3d2e3666443f,114,,GENPUKUMARU NO.68,JM5809,Fishing,30,,B,50,9,Japan,431.0,,2460,0.0,POINT (144.34415333333334 42.973396666666666),144.3442,42.9734,13.0,0.3,0.0,0,Unknown,16,T-AIS,20211019000525,20211019000525,2021-10-19 00:05:25,2021-10-19 00:05:25,,,18,,2021-10-19T00:05:25,POINT (144.3442 42.9734),3.0,KUSHIRO,JP,2021-10-19 00:05:25,Docked,In,Docked,None
0,431601641,75efcd970232850d760602610b4321a9,114,9207405.0,KAITOKUMARU,JM6649,Cargo,70,,A,56,10,Japan,431.0,>JP MIZ,10210900,3.5,POINT (136.9789 34.91791666666666),136.9789,34.9179,0.0,351.2,0.0,185,Under Way Using Engine,0,T-AIS,20211019001539,20211019001539,2021-10-19 00:15:39,2021-10-19 00:15:39,General Cargo Ship,,1,,2021-10-19T00:15:39,POINT (136.9789 34.9179),80.0,KINUURA,JP,2021-10-19 00:15:39,Docked,,Docked,None
0,431601748,8812ba9544b2017bb584094eff5ba09b,114,9194361.0,RYUGU SUMIYOSHI MARU,JM6678,Cargo,70,,A,62,10,Japan,431.0,>JP TAKASAGO,10180600,3.7,POINT (134.77025 34.739666666666665),134.7703,34.7397,0.0,163.0,0.0,49,Not Defined,15,T-AIS,20211019000019,20211019000019,2021-10-19 00:00:19,2021-10-19 00:00:19,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:00:19,POINT (134.7703 34.7397),165.0,HIGASHI-HARIMA,JP,2021-10-19 00:00:19,Docked,,Docked,None
0,431601786,b39d0a0c2eb1bdac290b079a27fd6ce4,114,,KATSUEI MARU NO.20,JJ3952,Cargo,70,,A,75,14,Japan,431.0,,2460,0.0,POINT (135.45178666666666 34.647775),135.4518,34.6478,0.0,25.0,0.0,0,Not Defined,15,T-AIS,20211019000207,20211019000207,2021-10-19 00:02:07,2021-10-19 00:02:07,,,1,,2021-10-19T00:02:07,POINT (135.4518 34.6478),100.0,OSAKA,JP,2021-10-19 00:02:07,Docked,,Docked,None
0,431602022,aa3ad3a999a22ea947cff0a6ed496f15,114,,TENUNMARU,JM6682,Cargo,70,,B,56,10,Japan,431.0,,2460,0.0,POINT (132.52933333333334 34.24931333333333),132.5293,34.2493,0.1,15.6,0.0,23,Unknown,16,T-AIS,20211019000129,20211019000129,2021-10-19 00:01:29,2021-10-19 00:01:29,General Cargo Ship,,18,,2021-10-19T00:01:29,POINT (132.5293 34.2493),94.0,KURE,JP,2021-10-19 00:01:29,Docked,,Docked,None
0,431602044,f180b716c4f4dbb430898c24e1458964,114,,SHINMASUEI,JM6691,Cargo,70,,B,55,9,Japan,431.0,,2460,0.0,POINT (129.86744833333333 32.74711),129.8674,32.7471,0.0,261.2,0.0,0,Unknown,16,T-AIS,20211019000238,20211019000238,2021-10-19 00:02:38,2021-10-19 00:02:38,,,18,,2021-10-19T00:02:38,POINT (129.8674 32.7471),113.0,NAGASAKI,JP,2021-10-19 00:02:38,Docked,,Docked,None
0,431602082,bb54ed40b1eaec8c034db3a7f777e9b9,114,9251731.0,INNOVATOR,JM6662,Cargo,70,,A,121,16,Japan,431.0,JP KNM T,10181300,5.0,POINT (130.97889833333332 33.95995666666666),130.9789,33.96,0.0,195.0,0.0,264,Moored,5,T-AIS,20211019000111,20211019000111,2021-10-19 00:01:11,2021-10-19 00:01:11,Ro Ro Cargo Ship,,3,,2021-10-19T00:01:11,POINT (130.9789 33.96),11.0,MOJI,JP,2021-10-19 00:01:11,Docked,,Docked,None
0,431602108,6b34868f693de947753f758ee62f01f7,153,9263318.0,RYUSHOMARU,JM6723,Cargo,70,,A,69,12,Japan,431.0,JP. TMI,10181300,4.8,POINT (132.54833333333335 33.221666666666664),132.5483,33.2217,0.0,84.0,0.0,0,Under Way Using Engine,0,S-AIS,20211019001617,20211019001617,2021-10-19 00:16:17,2021-10-19 00:16:17,General Cargo Ship,,27,,2021-10-19T00:16:17,POINT (132.5483 33.2217),40.0,UWAJIMA,JP,2021-10-19 00:16:17,2021-10-19 00:52:13,,0 days 00:35:56,None
0,431602111,49db8ee3757d36ba3ee325c2766f8f87,114,8974776.0,THUNNUS,JM6754,Cargo,70,,A,74,14,Japan,431.0,>JP KNM CHOUFU,10190810,4.2,POINT (131.000315 34.000328333333336),131.0003,34.0003,0.0,61.8,0.0,119,Under Way Using Engine,0,T-AIS,20211019000056,20211019000056,2021-10-19 00:00:56,2021-10-19 00:00:56,Tug,Pusher Tug,1,,2021-10-19T00:00:56,POINT (131.0003 34.0003),11.0,MOJI,JP,2021-10-19 00:00:56,Docked,,Docked,None
0,431602112,51e45c64522b78155752560fe0da979a,114,8974726.0,SHOUKAKU,JM6631,Cargo,70,,A,76,12,Japan,431.0,JP NGO 4N OFF,10191000,4.7,POINT (136.88178333333335 35.08006666666667),136.8818,35.0801,0.0,158.9,0.0,23,At Anchor,1,T-AIS,20211019000232,20211019000232,2021-10-19 00:02:32,2021-10-19 00:02:32,General Cargo Ship,,3,,2021-10-19T00:02:32,POINT (136.8818 35.0801),82.0,NAGOYA,JP,2021-10-19 00:02:32,Docked,,Docked,None
0,431602131,f3327f4f2fb1136acbbcb6c83c9baf83,114,,SHIN TSUNETOYO MARU,JM6700,Cargo,70,,A,75,12,Japan,431.0,>JP TXD TOKUYAMA 4,10191500,4.1,POINT (131.87193333333335 33.087783333333334),131.8719,33.0878,8.3,68.4,0.0,70,Moored,5,T-AIS,20211019004605,20211019004605,2021-10-19 00:46:05,2021-10-19 00:46:05,,,1,,2021-10-19T00:46:05,POINT (131.8719 33.0878),13.0,TSUKUMI,JP,2021-10-19 00:46:05,2021-10-19 00:50:26,,0 days 00:04:21,None
0,431602155,3a3170e5715fbf4831b45a4b72013933,114,8979647.0,KAIYOU NO.2,JM6717,Cargo,70,,A,50,9,Japan,431.0,JP OIP,10190700,4.0,POINT (131.77458166666668 33.24695333333333),131.7746,33.247,0.0,0.0,0.0,359,Under Way Using Engine,0,T-AIS,20211019000009,20211019000009,2021-10-19 00:00:09,2021-10-19 00:00:09,,,1,,2021-10-19T00:00:09,POINT (131.7746 33.247),135.0,OITA,JP,2021-10-19 00:00:09,Docked,,Docked,None
0,431602238,2d2a92dacf968ba57acf05328989871d,114,,SHOUEI MARU,JF2103,Cargo,77,,A,60,10,Japan,431.0,,2460,0.0,POINT (135.45453 34.63380166666666),135.4545,34.6338,0.0,38.0,0.0,0,Not Defined,15,T-AIS,20211019000437,20211019000437,2021-10-19 00:04:37,2021-10-19 00:04:37,,,1,,2021-10-19T00:04:37,POINT (135.4545 34.6338),100.0,OSAKA,JP,2021-10-19 00:04:37,Docked,,Docked,None
0,431602275,5f0c80a41e6dea44399bcb12bcb71716,153,,SHINPUKUMARU22,JD2028,Cargo,70,,A,72,12,Japan,431.0,>JP YOK N1 OFF,10161930,5.0,POINT (139.66353333333333 35.38688333333333),139.6635,35.3869,0.0,228.1,0.0,343,Under Way Using Engine,0,S-AIS,20211019000053,20211019000053,2021-10-19 00:00:53,2021-10-19 00:00:53,,,1,,2021-10-19T00:00:53,POINT (139.6635 35.3869),98.0,YOKOSUKA,JP,2021-10-19 00:00:53,Docked,,Docked,None
0,431602277,a629a1308f30bc592da302cca67333b8,114,,RYUSYOU,JD2018,Cargo,70,,A,55,10,Japan,431.0,>JP HAN,10180900,4.0,POINT (135.35986666666668 34.461985),135.3599,34.462,0.0,252.0,0.0,123,Moored,5,T-AIS,20211019000152,20211019000152,2021-10-19 00:01:52,2021-10-19 00:01:52,,,1,,2021-10-19T00:01:52,POINT (135.3599 34.462),143.0,HANNAN,JP,2021-10-19 00:01:52,Docked,,Docked,None
0,431602283,58119f8a5494b5d5dd40c34eae1f7ca5,114,9316696.0,TENPAIZAN MARU,JD2032,Cargo,70,,A,126,21,Japan,431.0,>JP KND/E,10190600,5.9,POINT (130.99173 33.79669333333333),130.9917,33.7967,0.0,313.6,0.0,36,Moored,5,T-AIS,20211019000435,20211019000435,2021-10-19 00:04:35,2021-10-19 00:04:35,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:04:35,POINT (130.9917 33.7967),12.0,KANDA,JP,2021-10-19 00:04:35,Docked,,Docked,None
0,431602285,0b2eb518d23af0e44de91b165c4a280a,114,,TOUSHIN MARU,JD2045,Cargo,70,,B,66,13,Japan,431.0,,2460,0.0,POINT (136.84861333333333 35.042676666666665),136.8486,35.0427,0.0,0.0,0.0,0,Unknown,16,T-AIS,20211019000119,20211019000119,2021-10-19 00:01:19,2021-10-19 00:01:19,,,18,,2021-10-19T00:01:19,POINT (136.8486 35.0427),82.0,NAGOYA,JP,2021-10-19 00:01:19,Docked,,Docked,None
0,431602302,77f647007b47b741ef569d14aff7918b,114,8998538.0,FUYO MARU NO.8,JD2114,Cargo,72,"Carrying DG,HS or MP,IMO hazard or Pollutant Category Y",A,0,0,Japan,431.0,>JP SBS,10190740,4.0,POINT (131.09828333333334 31.46575),131.0983,31.4657,0.0,1.9,0.0,41,Moored,5,T-AIS,20211019001831,20211019001831,2021-10-19 00:18:31,2021-10-19 00:18:31,General Cargo Ship,,3,,2021-10-19T00:18:31,POINT (131.0983 31.4657),16.0,SHIBUSHI WAN,JP,2021-10-19 00:18:31,Docked,,Docked,None
0,431602304,7e14dbe59e780ac277e99b8e809dd055,153,9094183.0,YUSHOMARU,JD2138,Cargo,70,,A,76,7,Japan,431.0,JP KSM,10190900,4.4,POINT (140.69215 35.96605),140.6921,35.9661,0.1,11.2,0.0,83,Moored,5,S-AIS,20211019002205,20211019002205,2021-10-19 00:22:05,2021-10-19 00:22:05,General Cargo Ship,,3,,2021-10-19T00:22:05,POINT (140.6921 35.9661),150.0,KASHIMA,JP,2021-10-19 00:22:05,Docked,,Docked,None
0,431602306,8dcfbdc9824662847062b74f1fef6544,114,9343601.0,TOYOTURU MARU,JD2127,Cargo,70,,A,92,16,Japan,431.0,JP AMX,10190700,4.6,POINT (135.41152833333334 34.70215),135.4115,34.7022,0.1,321.3,0.0,54,Moored,5,T-AIS,20211019000220,20211019000220,2021-10-19 00:02:20,2021-10-19 00:02:20,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:02:20,POINT (135.4115 34.7022),88.0,AMAGASAKI,JP,2021-10-19 00:02:20,Docked,,Docked,None
0,431602315,694efc070cd080e8f3ba7ea483b8a67d,114,9380996.0,KATSUHARU MARU,JD2196,Cargo,70,,A,80,12,Japan,431.0,>JP SKD,10181230,3.8,POINT (133.83745666666667 34.347316666666664),133.8375,34.3473,0.0,227.0,0.0,44,Moored,5,T-AIS,20211019000109,20211019000109,2021-10-19 00:01:09,2021-10-19 00:01:09,General Cargo Ship,,1,,2021-10-19T00:01:09,POINT (133.8375 34.3473),101.0,SAKAIDE,JP,2021-10-19 00:01:09,Docked,,Docked,None
0,431602319,0ab8f0c4e03ca2f5eff8a8eac65b079a,114,9094494.0,KAISEN MARU,JD2195,Cargo,70,,A,62,10,Japan,431.0,JP SBK 2,10181800,4.2,POINT (135.45117833333333 34.574551666666665),135.4512,34.5746,0.0,136.1,0.0,15,Under Way Using Engine,0,T-AIS,20211019000034,20211019000034,2021-10-19 00:00:34,2021-10-19 00:00:34,,,1,,2021-10-19T00:00:34,POINT (135.4512 34.5746),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:00:34,Docked,,Docked,None
0,431602325,d70820bfbfeb1c0d6cb11f7567b32444,114,,SHOSENMARU,JD2214,Cargo,77,,A,55,9,Japan,431.0,,2460,0.0,POINT (135.45076666666668 34.56541166666667),135.4508,34.5654,0.0,341.0,0.0,290,Not Defined,15,T-AIS,20211019000732,20211019000732,2021-10-19 00:07:32,2021-10-19 00:07:32,,,1,,2021-10-19T00:07:32,POINT (135.4508 34.5654),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:07:32,Docked,,Docked,None
0,431602327,298b3e244a4191a7e4dc5318b16bd076,114,,MIDORIKAWA,JD2219,Cargo,70,,B,72,12,Japan,431.0,,2460,0.0,POINT (130.75043 33.878993333333334),130.7504,33.879,0.0,0.0,0.0,110,Unknown,16,T-AIS,20211019000201,20211019000201,2021-10-19 00:02:01,2021-10-19 00:02:01,General Cargo Ship,,18,,2021-10-19T00:02:01,POINT (130.7504 33.879),162.0,YAWATA,JP,2021-10-19 00:02:01,Docked,,Docked,None
0,431602336,4daa1767620523101756ed1da6dcfbd7,114,9370953.0,SHIN HOSHU MARU,JD2250,Cargo,70,,A,81,14,Japan,431.0,>JP TXD OFF,10181945,4.4,POINT (131.77986666666666 34.041466666666665),131.7799,34.0415,0.0,129.9,0.0,45,At Anchor,1,T-AIS,20211019000400,20211019000400,2021-10-19 00:04:00,2021-10-19 00:04:00,General Cargo Ship,,3,,2021-10-19T00:04:00,POINT (131.7799 34.0415),119.0,TONDA,JP,2021-10-19 00:04:00,2021-10-19 00:43:59,,0 days 00:39:59,TOKUYAMA
1,431602336,883567527e1b4ef1d31966f00baca756,114,9370953.0,SHIN HOSHU MARU,JD2250,Cargo,70,,A,81,14,Japan,431.0,>JP TXD OFF,10181945,4.4,POINT (131.78681666666665 34.04533333333333),131.7868,34.0453,5.5,65.7,0.0,65,Under Way Using Engine,0,T-AIS,20211019004509,20211019004509,2021-10-19 00:45:09,2021-10-19 00:45:09,General Cargo Ship,,1,,2021-10-19T00:45:09,POINT (131.7868 34.0453),97.0,TOKUYAMA,JP,2021-10-19 00:45:09,Docked,In,Docked,None
0,431602361,8376ecfec7fdefb3e75a8183ec9638fb,114,,DAIUNMARU NO.5,JD2369,Cargo,70,,A,63,10,Japan,431.0,,2460,0.0,POINT (135.43941166666667 34.55833666666667),135.4394,34.5583,0.0,65.0,0.0,0,Not Defined,15,T-AIS,20211019001128,20211019001128,2021-10-19 00:11:28,2021-10-19 00:11:28,,,1,,2021-10-19T00:11:28,POINT (135.4394 34.5583),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:11:28,Docked,,Docked,None
0,431625000,cdfaa09a98a6ba6d8711d64b7ac0bf6c,114,9874923.0,OSHIMA MARU,7KFS,Fishing,30,,A,59,10,Japan,431.0,>JP MIK,9270130,4.2,POINT (139.61455333333333 35.13930666666667),139.6146,35.1393,0.0,225.9,0.0,308,Moored,5,T-AIS,20211019000150,20211019000150,2021-10-19 00:01:50,2021-10-19 00:01:50,,,3,,2021-10-19T00:01:50,POINT (139.6146 35.1393),212.0,MIURA HARBOR,JP,2021-10-19 00:01:50,Docked,,Docked,None
0,431626000,e50f72bdf049db7ea2cc2b67d50d977d,114,,DAIEI MARU NO28,,Fishing,30,,B,19,4,Japan,431.0,,2460,0.0,POINT (141.52992 40.52982333333333),141.5299,40.5298,0.1,305.5,0.0,0,Unknown,16,T-AIS,20211019000245,20211019000245,2021-10-19 00:02:45,2021-10-19 00:02:45,,,18,,2021-10-19T00:02:45,POINT (141.5299 40.5298),60.0,HACHINOHE,JP,2021-10-19 00:02:45,Docked,,Docked,None
0,431632000,1f81449f5236eaf202c073709bd7425d,114,,SOHOMARU NO.17,,Fishing,30,,B,55,9,Japan,431.0,,2460,0.0,POINT (144.46777333333333 42.90987166666667),144.4678,42.9099,17.1,290.3,0.0,288,Unknown,16,T-AIS,20211019000110,20211019000110,2021-10-19 00:01:10,2021-10-19 00:01:10,,,18,,2021-10-19T00:01:10,POINT (144.4678 42.9099),3.0,KUSHIRO,JP,2021-10-19 00:01:10,Docked,,Docked,None
1,431632000,d40a8e7713e3743b3b50cc366c14a0a8,114,,SOHOMARU NO.17,,Fishing,30,,B,55,9,Japan,431.0,,2460,0.0,POINT (144.346515 42.97361333333333),144.3465,42.9736,16.1,348.9,0.0,351,Unknown,16,T-AIS,20211019002540,20211019002540,2021-10-19 00:25:40,2021-10-19 00:25:40,,,18,,2021-10-19T00:25:40,POINT (144.3465 42.9736),3.0,KUSHIRO,JP,2021-10-19 00:25:40,Docked,In,Docked,None
0,431659000,46916ec6af9d387e3763fdc17f177f38,114,9817468.0,TACHIBANA 2,7KGK,Cargo,70,,A,275,47,Japan,431.0,JP TBN,10170500,12.7,POINT (134.66429166666666 33.85874166666667),134.6643,33.8587,0.0,304.0,0.0,248,Moored,5,T-AIS,20211019000047,20211019000047,2021-10-19 00:00:47,2021-10-19 00:00:47,,,1,,2021-10-19T00:00:47,POINT (134.6643 33.8587),38.0,TACHIBANA,JP,2021-10-19 00:00:47,Docked,,Docked,None
0,431700103,f87dd5c86cac128c8537a1e1a30e3d08,114,9151321.0,ZAO MARU,JE3142,Cargo,70,,A,115,16,Japan,431.0,JP HKP KAMIISO,10182100,5.3,POINT (140.64906666666667 41.806066666666666),140.6491,41.8061,0.0,162.8,0.0,315,Moored,5,T-AIS,20211019000400,20211019000400,2021-10-19 00:04:00,2021-10-19 00:04:00,Bulk Carrier,Cement Carrier,3,,2021-10-19T00:04:00,POINT (140.6491 41.8061),56.0,HAKODATE,JP,2021-10-19 00:04:00,Docked,,Docked,None
0,431700423,07a6df23ec368cc3f67f8c3838f5a40e,114,9189847.0,SUMISEMARU NO.5,JE3162,Cargo,70,,A,96,17,Japan,431.0,>JP HIJ KANAWA DOCK,10180830,5.2,POINT (132.48558 34.341255),132.4856,34.3413,0.1,81.0,0.0,224,Moored,5,T-AIS,20211019000123,20211019000123,2021-10-19 00:01:23,2021-10-19 00:01:23,Bulk Carrier,Cement Carrier,1,,2021-10-19T00:01:23,POINT (132.4856 34.3413),7.0,HIROSHIMA,JP,2021-10-19 00:01:23,Docked,,Docked,None
0,431700513,2868f52013b85bef964f0d40fc50b3f6,114,,SUWA MARU NO.6,,Fishing,30,,B,37,7,Japan,431.0,,2460,0.0,POINT (144.34977 42.95485166666667),144.3498,42.9549,14.3,320.0,0.0,0,Unknown,16,T-AIS,20211019000106,20211019000106,2021-10-19 00:01:06,2021-10-19 00:01:06,,,18,,2021-10-19T00:01:06,POINT (144.3498 42.9549),3.0,KUSHIRO,JP,2021-10-19 00:01:06,Docked,,Docked,None
1,431700513,bf5b3ba2b2388c6ed1d1027fc0a96bfc,114,,SUWA MARU NO.6,,Fishing,30,,B,37,7,Japan,431.0,,2460,0.0,POINT (144.34369166666667 42.97237666666667),144.3437,42.9724,12.3,6.6,0.0,0,Unknown,16,T-AIS,20211019000605,20211019000605,2021-10-19 00:06:05,2021-10-19 00:06:05,,,18,,2021-10-19T00:06:05,POINT (144.3437 42.9724),3.0,KUSHIRO,JP,2021-10-19 00:06:05,Docked,In,Docked,None
0,431700539,e40a39ee9dd39160574dc737a9548420,114,,NO16SOUHOUMARU,,Fishing,30,,B,0,0,Japan,431.0,,2460,0.0,POINT (141.53748 40.53165666666667),141.5375,40.5317,0.0,268.6,0.0,0,Unknown,16,T-AIS,20211019001717,20211019001717,2021-10-19 00:17:17,2021-10-19 00:17:17,,,18,,2021-10-19T00:17:17,POINT (141.5375 40.5317),60.0,HACHINOHE,JP,2021-10-19 00:17:17,Docked,,Docked,None
0,431700719,6e468d23f70072675f295ddf0c90e092,114,,NO.83GENEIMARU,,Fishing,30,,B,0,0,Japan,431.0,,2460,0.0,POINT (141.53681166666667 40.52871666666667),141.5368,40.5287,0.1,275.9,0.0,0,Unknown,16,T-AIS,20211019000237,20211019000237,2021-10-19 00:02:37,2021-10-19 00:02:37,,,18,,2021-10-19T00:02:37,POINT (141.5368 40.5287),60.0,HACHINOHE,JP,2021-10-19 00:02:37,Docked,,Docked,None
0,431704510,3b8941d544609e83e5dcc5c92c55b10f,114,,NO68GENEIMARU,JE3165,Fishing,30,,B,0,0,Japan,431.0,,2460,0.0,POINT (141.53669833333333 40.52920666666667),141.5367,40.5292,0.0,311.8,0.0,0,Unknown,16,T-AIS,20211019000004,20211019000004,2021-10-19 00:00:04,2021-10-19 00:00:04,,,18,,2021-10-19T00:00:04,POINT (141.5367 40.5292),60.0,HACHINOHE,JP,2021-10-19 00:00:04,Docked,,Docked,None
0,431768000,3bfc3625c2ce5d3f9f179dce120a3397,153,,"NIKKO MARU N0,11",JDNH,Fishing,30,,A,33,9,Japan,431.0,YAIDU,9150400,4.5,POINT (138.32666666666665 34.865),138.3267,34.865,0.0,4.0,0.0,0,At Anchor,1,S-AIS,20211019000101,20211019000101,2021-10-19 00:01:01,2021-10-19 00:01:01,,,27,,2021-10-19T00:01:01,POINT (138.3267 34.865),236.0,YAIZU HARBOR,JP,2021-10-19 00:01:01,Docked,,Docked,None
0,431777000,c0238e2c5a5ef8d3c1879a467158a170,114,9335953.0,APHRODITE LEADER,7KCW,Cargo,70,,A,200,32,Japan,431.0,JP HHR > JP HIJ,10171600,7.8,POINT (132.47257 34.32257333333333),132.4726,34.3226,0.1,141.7,0.0,3,At Anchor,1,T-AIS,20211019000249,20211019000249,2021-10-19 00:02:49,2021-10-19 00:02:49,,,3,,2021-10-19T00:02:49,POINT (132.4726 34.3226),7.0,HIROSHIMA,JP,2021-10-19 00:02:49,Docked,,Docked,None
0,431805000,b161c2440981639ff8b2611b76944ad7,114,,TENOHMARU NO88,JD4792,Fishing,30,,B,50,9,Japan,431.0,,2460,0.0,POINT (144.597705 42.86904166666667),144.5977,42.869,14.7,294.2,0.0,0,Unknown,16,T-AIS,20211019000027,20211019000027,2021-10-19 00:00:27,2021-10-19 00:00:27,,,18,,2021-10-19T00:00:27,POINT (144.5977 42.869),3.0,KUSHIRO,JP,2021-10-19 00:00:27,Docked,,Docked,None
1,431805000,d02bca5f990240fd5b4a7c6a196a991a,114,,TENOHMARU NO88,JD4792,Fishing,30,,B,50,9,Japan,431.0,,2460,0.0,POINT (144.34749833333333 42.973215),144.3475,42.9732,14.6,352.3,0.0,0,Unknown,16,T-AIS,20211019005254,20211019005254,2021-10-19 00:52:54,2021-10-19 00:52:54,,,18,,2021-10-19T00:52:54,POINT (144.3475 42.9732),3.0,KUSHIRO,JP,2021-10-19 00:52:54,Docked,In,Docked,None
0,431811000,6a37c94fe85d0c8b3d127b090f899c8c,114,9135224.0,KAIYOUMARU NO.8,JDWE,Fishing,30,,A,47,10,Japan,431.0,>JP MIK,10130100,5.0,POINT (139.6111 35.1414),139.6111,35.1414,0.0,265.6,0.0,220,Moored,5,T-AIS,20211019000230,20211019000230,2021-10-19 00:02:30,2021-10-19 00:02:30,,,3,,2021-10-19T00:02:30,POINT (139.6111 35.1414),212.0,MIURA HARBOR,JP,2021-10-19 00:02:30,Docked,,Docked,None
0,431828000,ba37a4f8656edb832b3007c6666c8c56,153,,NIKKOMARU NO21,JPWU,Fishing,30,,A,0,0,Japan,431.0,YAIZU,10132200,5.0,POINT (138.32666666666665 34.86333333333334),138.3267,34.8633,0.0,63.0,0.0,0,Under Way Using Engine,0,S-AIS,20211019000112,20211019000112,2021-10-19 00:01:12,2021-10-19 00:01:12,,,27,,2021-10-19T00:01:12,POINT (138.3267 34.8633),236.0,YAIZU HARBOR,JP,2021-10-19 00:01:12,Docked,,Docked,None
0,431900047,2d227af025a30c33aaf8860043e85eb0,114,7929803.0,EISHINMARU NO3,JL4762,Cargo,70,,A,99,15,Japan,431.0,JP/ KNM,10190640,1.7,POINT (131.01935833333334 33.959678333333336),131.0194,33.9597,0.0,24.3,0.0,285,Moored,5,T-AIS,20211019000044,20211019000044,2021-10-19 00:00:44,2021-10-19 00:00:44,,,3,,2021-10-19T00:00:44,POINT (131.0194 33.9597),11.0,MOJI,JP,2021-10-19 00:00:44,Docked,,Docked,None
0,432187000,1aef8cd551695462fa5ec714e7ab46f8,114,9231078.0,UMITAKA MARU,JPAT,Fishing,30,,A,93,15,Japan,432.0,>JP TYO H,10120600,6.0,POINT (139.76708833333333 35.65149666666667),139.7671,35.6515,0.0,110.5,0.0,178,Moored,5,T-AIS,20211019000255,20211019000255,2021-10-19 00:02:55,2021-10-19 00:02:55,Fishing Vessel,,3,,2021-10-19T00:02:55,POINT (139.7671 35.6515),112.0,TOKYO,JP,2021-10-19 00:02:55,Docked,,Docked,None
